hs1	16500000	16600000	0.4403
hs1	16600000	16700000	0.8090
hs1	16700000	16800000	0.5523
hs1	16800000	16900000	0.4202
hs1	16900000	17000000	0.5823
hs1	17000000	17100000	0.5204
hs1	17100000	17200000	0.5270
hs1	17200000	17300000	0.5244
hs1	17300000	17400000	0.5185
hs1	17400000	17500000	0.5007
hs1	17500000	17600000	0.5209
hs1	17600000	17700000	0.4970
hs1	17700000	17800000	0.5151
hs1	17800000	17900000	0.5136
hs1	17900000	18000000	0.5204
hs1	18000000	18100000	0.5220
hs1	18100000	18200000	0.5126
hs1	18200000	18300000	0.5116
hs1	18300000	18400000	0.5074
hs1	18400000	18500000	0.5167
hs1	18500000	18600000	0.5293
hs1	18600000	18700000	0.5077
hs1	18700000	18800000	0.5120
hs1	18800000	18900000	0.5163
hs1	18900000	19000000	0.5141
hs1	19000000	19100000	0.5213
hs1	19100000	19200000	0.5621
hs1	19200000	19300000	0.5155
hs1	19300000	19400000	0.5247
hs1	19400000	19500000	0.5404
hs1	19500000	19600000	0.5355
hs1	19600000	19700000	0.5069
hs1	19700000	19800000	0.5321
hs1	19800000	19900000	0.5273
hs1	19900000	20000000	0.5254
hs1	20000000	20100000	0.5318
hs1	20100000	20200000	0.5311
hs1	20200000	20300000	0.5181
hs1	20300000	20400000	0.5192
hs1	20400000	20500000	0.5035
hs1	20500000	20600000	0.5116
hs1	20600000	20700000	0.5168
hs1	20700000	20800000	0.5566
hs1	20800000	20900000	0.5412
hs1	20900000	21000000	0.5583
hs1	21000000	21100000	0.5572
hs1	21100000	21200000	0.5483
hs1	21200000	21300000	0.5207
hs1	21300000	21400000	0.5178
hs1	21400000	21500000	0.4696
hs1	21500000	21600000	0.5226
hs1	21600000	21700000	0.5091
hs1	21700000	21800000	0.5684
hs1	21800000	21900000	0.5380
hs1	21900000	22000000	0.4889
hs1	22000000	22100000	0.5458
hs1	22100000	22200000	0.5366
hs1	22200000	22300000	0.5099
hs1	22300000	22400000	0.5066
hs1	22400000	22500000	0.5293
hs1	22500000	22600000	0.5088
hs1	22600000	22700000	0.5129
hs1	22700000	22800000	0.5380
hs1	22800000	22900000	0.5214
hs1	22900000	23000000	0.5163
hs1	23000000	23100000	0.5084
hs1	23100000	23200000	0.5013
hs1	23200000	23300000	0.5217
hs1	23300000	23400000	0.5469
hs1	23400000	23500000	0.5231
hs1	23500000	23600000	0.5205
hs1	23600000	23700000	0.5376
hs1	23700000	23800000	0.5108
hs1	23800000	23900000	0.5147
hs1	23900000	24000000	0.5391
hs1	24000000	24100000	0.5058
hs1	24100000	24200000	0.5212
hs1	24200000	24300000	0.5221
hs1	24300000	24400000	0.5310
hs1	24400000	24500000	0.5293
hs1	24500000	24600000	0.5306
hs1	24600000	24700000	0.5599
hs1	24700000	24800000	0.5256
hs1	24800000	24900000	0.5454
hs1	24900000	25000000	0.5044
hs1	25000000	25100000	0.5163
hs1	25100000	25200000	0.5148
hs1	25200000	25300000	0.5802
hs1	25300000	25400000	0.4753
hs1	25400000	25500000	0.5342
hs1	25500000	25600000	0.5007
hs1	25600000	25700000	0.5007
hs1	25700000	25800000	0.5389
hs1	25800000	25900000	0.5345
hs1	25900000	26000000	0.5217
hs1	26000000	26100000	0.5315
hs1	26100000	26200000	0.5367
hs1	26200000	26300000	0.5383
hs1	26300000	26400000	0.5067
hs1	26400000	26500000	0.4985
hs1	26500000	26600000	0.5161
hs1	26600000	26700000	0.5422
hs1	26700000	26800000	0.5454
hs1	26800000	26900000	0.5129
hs1	26900000	27000000	0.5757
hs1	27000000	27100000	0.4829
hs1	27100000	27200000	0.5138
hs1	27200000	27300000	0.5585
hs1	27300000	27400000	0.4745
hs1	27400000	27500000	0.5353
hs1	27500000	27600000	0.5476
hs1	27600000	27700000	0.5116
hs1	27700000	27800000	0.5732
hs1	27800000	27900000	0.5038
hs1	27900000	28000000	0.4998
hs1	28000000	28100000	0.5630
hs1	28100000	28200000	0.5389
hs1	28200000	28300000	0.5303
hs1	28300000	28400000	0.5299
hs1	28400000	28500000	0.5902
hs1	28500000	28600000	0.5503
hs1	28600000	28700000	0.5064
hs1	28700000	28800000	0.5835
hs1	28800000	28900000	0.5535
hs1	28900000	29000000	0.5407
hs1	29000000	29100000	0.6037
hs1	29100000	29200000	0.5126
hs1	29200000	29300000	0.5132
hs1	29300000	29400000	0.5289
hs1	29400000	29500000	0.5208
hs1	29500000	29600000	0.5256
hs1	29600000	29700000	0.5214
hs1	29700000	29800000	0.5114
hs1	29800000	29900000	0.5246
hs1	29900000	30000000	0.5198
hs1	30000000	30100000	0.5303
hs1	30100000	30200000	0.5245
hs1	30200000	30300000	0.5227
hs1	30300000	30400000	0.5229
hs1	30400000	30500000	0.5021
hs1	30500000	30600000	0.5265
hs1	30600000	30700000	0.5106
hs1	30700000	30800000	0.5099
hs1	30800000	30900000	0.5006
hs1	30900000	31000000	0.5320
hs1	31000000	31100000	0.4120
hs1	31100000	31200000	0.5201
hs1	31200000	31300000	0.5315
hs1	31300000	31400000	0.5473
hs1	31400000	31500000	0.5413
hs1	31500000	31600000	0.5615
hs1	31600000	31700000	0.5714
hs1	31700000	31800000	0.6491
hs1	31800000	31900000	0.0000
hs1	31900000	32000000	0.6482
hs1	32000000	32100000	0.7233
hs1	32100000	32200000	0.7413
hs1	32200000	32300000	0.6828
hs1	32300000	32400000	0.5774
hs1	32400000	32500000	0.5495
hs1	32500000	32600000	0.4743
hs1	32600000	32700000	0.5629
hs1	32700000	32800000	0.5170
hs1	32800000	32900000	0.5621
hs1	32900000	33000000	0.5352
hs1	33000000	33100000	0.4950
hs1	33100000	33200000	0.5568
hs1	33200000	33300000	0.5145
hs1	33300000	33400000	0.5678
hs1	33400000	33500000	0.4932
hs1	33500000	33600000	0.5443
hs1	33600000	33700000	0.5295
hs1	33700000	33800000	0.5237
hs1	33800000	33900000	0.5325
hs1	33900000	34000000	0.5827
hs1	34000000	34100000	0.6006
hs1	34100000	34200000	0.5364
hs1	34200000	34300000	0.5357
hs1	34300000	34400000	0.5273
hs1	34400000	34500000	0.5291
hs1	34500000	34600000	0.4994
hs1	34600000	34700000	0.5361
hs1	34700000	34800000	0.5135
hs1	34800000	34900000	0.5285
hs1	34900000	35000000	0.5306
hs1	35000000	35100000	0.6948
hs1	35100000	35200000	0.5776
hs1	35200000	35300000	0.5494
hs1	35300000	35400000	0.5748
hs1	35400000	35500000	0.5656
hs1	35500000	35600000	0.5401
hs1	35600000	35700000	0.5917
hs1	35700000	35800000	0.6486
hs1	35800000	35900000	0.6135
hs1	35900000	36000000	0.5489
hs1	36000000	36100000	0.5240
hs1	36100000	36200000	0.5161
hs1	36200000	36300000	0.5896
hs1	36300000	36400000	0.5146
hs1	36400000	36500000	0.5271
hs1	36500000	36600000	0.5312
hs1	36600000	36700000	0.5223
hs1	36700000	36800000	0.5429
hs1	36800000	36900000	0.5289
hs1	36900000	37000000	0.5161
hs1	37000000	37100000	0.5173
hs1	37100000	37200000	0.5297
hs1	37200000	37300000	0.5362
hs1	37300000	37400000	0.5221
hs1	37400000	37500000	0.5677
hs1	37500000	37600000	0.3657
hs1	37600000	37700000	0.4875
hs1	37700000	37800000	0.0000
hs1	37800000	37900000	0.0000
hs1	37900000	38000000	0.5414
hs1	38000000	38100000	0.6961
hs1	38100000	38200000	0.5128
hs1	38200000	38300000	0.5254
hs1	38300000	38400000	0.5450
hs1	38400000	38500000	0.5310
hs1	38500000	38600000	0.5274
hs1	38600000	38700000	0.5326
hs1	38700000	38800000	0.5705
hs1	38800000	38900000	0.5738
hs1	38900000	39000000	0.5159
hs1	39000000	39100000	0.5452
hs1	39100000	39200000	0.5541
hs1	39200000	39300000	0.5808
hs1	39300000	39400000	0.5618
hs1	39400000	39500000	0.5538
hs1	39500000	39600000	0.4721
hs1	39600000	39700000	0.5270
hs1	39700000	39800000	0.5170
hs1	39800000	39900000	0.5559
hs1	39900000	40000000	0.5272
hs1	40000000	40100000	0.5516
hs1	40100000	40200000	0.5638
hs1	40200000	40300000	0.5961
hs1	40300000	40400000	0.5292
hs1	40400000	40500000	0.5608
hs1	40500000	40600000	0.5527
hs1	40600000	40700000	0.5281
hs1	40700000	40800000	0.5291
hs1	40800000	40900000	0.5240
hs1	40900000	41000000	0.5330
hs1	41000000	41100000	0.5475
hs1	41100000	41200000	0.5642
hs1	41200000	41300000	0.5267
hs1	41300000	41400000	0.5394
hs1	41400000	41500000	0.5302
hs1	41500000	41600000	0.4887
hs1	41600000	41700000	0.5155
hs1	41700000	41800000	0.5242
hs1	41800000	41900000	0.5134
hs1	41900000	42000000	0.5699
hs1	42000000	42100000	0.7612
hs1	42100000	42200000	0.5863
hs1	42200000	42300000	0.5997
hs1	42300000	42400000	0.5966
hs1	42400000	42500000	0.5431
hs1	42500000	42600000	0.5302
hs1	42600000	42700000	0.5387
hs1	42700000	42800000	0.5508
hs1	42800000	42900000	0.6233
hs1	42900000	43000000	0.4925
hs1	43000000	43100000	0.5419
hs1	43100000	43200000	0.5243
hs1	43200000	43300000	0.5102
hs1	43300000	43400000	0.5177
hs1	43400000	43500000	0.5456
hs1	43500000	43600000	0.5266
hs1	43600000	43700000	0.5259
hs1	43700000	43800000	0.5486
hs1	43800000	43900000	0.5390
hs1	43900000	44000000	0.5170
hs1	44000000	44100000	0.5317
hs1	44100000	44200000	0.5291
hs1	44200000	44300000	0.5466
hs1	44300000	44400000	0.5473
hs1	44400000	44500000	0.5539
hs1	44500000	44600000	0.5327
hs1	44600000	44700000	0.4834
hs1	44700000	44800000	0.4783
hs1	44800000	44900000	0.5369
hs1	44900000	45000000	0.5300
hs1	45000000	45100000	0.5648
hs1	45100000	45200000	0.5706
hs1	45200000	45300000	0.5493
hs1	45300000	45400000	0.5406
hs1	45400000	45500000	0.5217
hs1	45500000	45600000	0.5288
hs1	45600000	45700000	0.6081
hs1	45700000	45800000	0.6017
hs1	45800000	45900000	0.6316
hs1	45900000	46000000	0.6001
hs1	46000000	46100000	0.5961
hs1	46100000	46200000	0.5270
hs1	46200000	46300000	0.5289
